,gst (mol/m2s),tleaf(degC),par(micromol/m2),gblc(mol/m2s),An(micromol/m2s)
303,0.37401,28.607,1680.8,1.3212,40.649
304,0.36429,27.518,1262.2,1.2777,39.417
305,0.24553,26.948,785.68,1.1932,23.661
306,0.14166,24.144,315.56,0.82941,8.1214
307,0.10005,19.435,25.76,0.69468,-1.036
308,0.10005,18.05,0.0,0.70689,-1.7523
309,0.10005,17.165,0.0,0.69221,-1.6856
310,0.10005,16.271,0.0,0.65407,-1.6209
311,0.10005,15.732,0.0,0.62737,-1.583
312,0.10005,15.29,0.0,0.61078,-1.5527
313,0.10005,14.654,0.0,0.60515,-1.51
314,0.10005,13.839,0.0,0.60797,-1.457
315,0.10005,12.935,0.0,0.61078,-1.4004
316,0.10005,12.004,0.0,0.60797,-1.3444
317,0.12739,13.737,231.84,0.57914,5.6715
318,0.20133,18.222,676.2,0.84778,17.362
319,0.29361,21.116,1139.9,0.85381,30.204
320,0.32774,24.058,1564.9,0.83967,34.701
321,0.34645,26.663,1919.1,0.81274,37.125
322,0.35936,28.929,2170.3,0.71411,38.783
323,0.36189,30.338,2292.6,0.60515,39.106
324,0.36072,31.12,2299.1,0.54233,38.957
325,0.3622,31.331,2208.9,0.54233,39.146
326,0.36025,31.053,1996.4,0.54233,38.897
327,0.36537,30.265,1655.1,0.65145,39.552
328,0.36173,29.515,1242.9,0.85181,39.086
329,0.2449,29.357,779.24,0.97893,23.573
330,0.14088,27.622,315.56,0.91943,7.9874
331,0.10005,23.759,25.76,0.96129,-1.3997
332,0.10005,21.612,0.0,1.0835,-2.0483
333,0.10005,19.807,0.0,0.99282,-1.8925
334,0.10005,18.378,0.0,0.92315,-1.7776
335,0.10005,17.101,0.0,0.95951,-1.6809
336,0.10005,15.552,0.0,0.9859,-1.5706
337,0.10005,14.188,0.0,0.94332,-1.4795
338,0.10005,13.173,0.0,0.88723,-1.4151
339,0.10005,12.462,0.0,0.82735,-1.3717
340,0.10005,11.832,0.0,0.75147,-1.3343
341,0.12306,13.001,231.84,0.78924,4.8946
342,0.15399,16.073,682.64,0.69468,10.131
343,0.28372,20.271,1152.8,0.54567,28.881
344,0.31491,24.234,1590.7,0.54233,33.023
345,0.34494,27.23,1951.3,0.68973,36.932
346,0.37249,29.649,2208.9,0.85381,40.456
347,0.38725,30.966,2324.8,0.92685,42.322
348,0.39437,31.696,2344.2,0.97367,43.218
349,0.39541,31.934,2254.0,1.02,43.35
350,0.39399,31.617,2028.6,1.0595,43.172
351,0.38913,30.704,1687.3,1.0898,42.56
352,0.36825,29.346,1268.7,1.1177,39.917
353,0.24766,28.396,792.12,1.1268,23.957
354,0.14255,26.18,322.0,1.0724,8.2645
355,0.10005,21.99,25.76,1.0595,-1.2419
356,0.10005,19.222,0.0,1.0866,-1.8446
357,0.10005,17.421,0.0,1.0367,-1.7046
358,0.10005,15.954,0.0,0.99969,-1.5985
359,0.10005,14.452,0.0,0.95593,-1.4967
360,0.10005,13.22,0.0,0.90631,-1.418
361,0.10005,12.403,0.0,0.86575,-1.3681
362,0.10005,11.795,0.0,0.83147,-1.3321
363,0.10005,11.237,0.0,0.77391,-1.3
364,0.10005,10.612,0.0,0.65407,-1.2648
365,0.11775,11.99,238.28,0.69713,3.9129
366,0.14088,15.103,689.08,0.555,7.9866
367,0.26162,19.798,1159.2,0.54233,25.879
368,0.31605,24.417,1597.1,0.54233,33.173
369,0.33743,27.724,1957.8,0.54233,35.961
370,0.35444,30.221,2215.4,0.54233,38.152
371,0.36477,31.695,2331.3,0.54233,39.475
372,0.37843,32.359,2350.6,0.61636,41.209
373,0.39336,32.634,2254.0,0.76278,43.093
374,0.39777,32.548,2028.6,0.90253,43.643
375,0.39557,31.97,1687.3,1.035,43.369
376,0.36843,30.966,1262.2,1.1389,39.939
377,0.24828,30.169,792.12,1.1918,24.043
378,0.14209,27.947,322.0,1.1314,8.1889
379,0.10005,23.925,25.76,1.0945,-1.4152
380,0.10005,21.347,0.0,1.1314,-2.0247
381,0.10005,19.269,0.0,1.1268,-1.8484
382,0.10005,17.173,0.0,1.096,-1.6862
383,0.10005,15.258,0.0,1.025,-1.5505
384,0.10005,13.84,0.0,0.9415,-1.4571
385,0.10005,13.045,0.0,0.88336,-1.4072
386,0.10005,12.881,0.0,0.85181,-1.3971
387,0.10005,12.777,0.0,0.7717,-1.3907
388,0.10005,12.162,0.0,0.62463,-1.3537
389,0.12296,14.058,206.08,0.75828,4.8764
390,0.17076,17.006,663.32,0.67721,12.769
391,0.29311,21.072,1165.6,0.54233,30.134
392,0.32069,25.153,1603.6,0.54233,33.781
393,0.34066,28.206,1938.4,0.54233,36.379
394,0.35709,30.602,2131.6,0.54233,38.492
395,0.36183,31.277,2170.3,0.54233,39.098
396,0.36828,31.8,2125.2,0.56418,39.921
397,0.38862,32.397,2041.5,0.72599,42.495
398,0.39728,32.416,1848.3,0.8697,43.586
399,0.39517,31.905,1564.9,0.97718,43.335
400,0.35166,31.113,1197.8,1.053,37.795
401,0.24052,30.364,759.92,1.0851,22.962
402,0.1343,28.167,283.36,1.0547,6.8741
403,0.10005,24.143,25.76,1.0945,-1.4357
404,0.10005,21.313,0.0,1.0771,-2.0216
405,0.10005,19.416,0.0,1.035,-1.8604
406,0.10005,18.068,0.0,0.98068,-1.7536
407,0.10005,17.116,0.0,0.90253,-1.682
408,0.10005,16.24,0.0,0.80852,-1.6186
409,0.10005,15.563,0.0,0.71411,-1.5714
410,0.10005,14.91,0.0,0.61636,-1.527
411,0.10005,14.724,0.0,0.60797,-1.5146
412,0.10005,14.809,0.0,0.62737,-1.5202
413,0.12709,16.757,231.84,0.61358,5.6213
414,0.21933,21.285,682.64,0.88143,19.966
415,0.32822,24.089,1152.8,0.94694,34.765
416,0.35108,26.883,1584.2,0.89491,37.722
417,0.36625,29.083,1944.9,0.82112,39.662
418,0.37296,30.939,2202.5,0.67973,40.515
419,0.36881,32.261,2318.4,0.54233,39.988
420,0.37339,32.919,2337.7,0.54233,40.584
421,0.37043,33.103,2241.1,0.54233,40.608
422,0.34792,32.926,2022.2,0.59947,40.379
423,0.30884,32.662,1674.4,0.75147,39.866
424,0.3064,31.561,1262.2,0.87362,39.708
425,0.24841,30.566,792.12,0.9415,24.059
426,0.14309,29.003,328.44,0.84979,8.3545
427,0.10005,25.058,25.76,0.8417,-1.5241
428,0.10005,23.001,0.0,1.0116,-2.1769
429,0.10005,20.908,0.0,0.9859,-1.9861
430,0.10005,19.559,0.0,0.8853,-1.8721
431,0.10005,18.371,0.0,0.78271,-1.7771
432,0.10005,17.332,0.0,0.68973,-1.698
433,0.10005,15.99,0.0,0.54233,-1.601
434,0.10005,15.257,0.0,0.54233,-1.5504
435,0.10005,15.024,0.0,0.54233,-1.5346
436,0.10005,15.28,0.0,0.58794,-1.552
437,0.12589,17.287,225.4,0.5672,5.4073
438,0.21813,21.87,676.2,0.76278,19.795
439,0.33216,25.14,1146.3,0.91757,35.278
440,0.32739,28.349,1577.8,0.91943,38.314
441,0.24358,31.698,1932.0,0.78924,35.876
442,0.20177,34.134,2196.0,0.62737,32.441
443,0.16721,36.07,2312.0,0.58502,29.056
444,0.13373,37.684,2312.0,0.76725,26.009
445,0.11814,38.449,2215.4,0.9415,24.196
446,0.11352,38.167,1996.4,1.0579,23.629
447,0.11695,36.812,1655.1,1.1207,24.171
448,0.12808,34.561,1236.5,1.1419,25.699
449,0.14518,31.905,792.12,1.1253,24.109
450,0.14189,28.63,322.0,1.0367,8.1554
451,0.10005,24.711,25.76,0.97367,-1.4901
452,0.10005,22.457,0.0,1.02,-2.1256
453,0.10005,20.7,0.0,0.98416,-1.9681
454,0.10005,19.155,0.0,0.96484,-1.8392
455,0.10005,17.648,0.0,0.92685,-1.7217
456,0.10005,16.379,0.0,0.85581,-1.6286
457,0.10005,15.854,0.0,0.70446,-1.5915
458,0.10005,15.154,0.0,0.54233,-1.5434
459,0.10005,14.941,0.0,0.54233,-1.5291
460,0.10005,15.115,0.0,0.58794,-1.5408
461,0.12473,17.728,218.96,0.61358,5.1933
462,0.21712,23.037,669.76,0.84576,19.652
463,0.15865,27.95,1146.3,1.0183,28.056
464,0.10977,32.196,1584.2,1.0267,22.381
465,0.10005,35.885,1951.3,0.97015,21.013
466,0.10005,10.996,0.0,0.97718,-1.2863
467,0.10005,10.633,0.0,0.93786,-1.266
468,0.10005,10.395,0.0,0.90442,-1.2529
469,0.10005,10.431,0.0,0.91383,-1.2548
470,0.10005,10.509,0.0,0.89108,-1.2591
471,0.10633,11.221,96.6,0.90631,1.6197
472,0.12073,12.592,322.0,0.87753,4.469
473,0.13316,14.342,592.48,0.88723,6.6782
474,0.17578,17.235,920.92,0.91943,13.544
475,0.2866,20.516,1307.3,0.91757,29.264
476,0.3327,24.484,2028.6,0.90631,35.346
477,0.34996,26.706,2221.8,0.90442,37.578
478,0.36102,27.748,2138.1,0.98763,38.995
479,0.36855,28.244,2041.5,1.1162,39.955
480,0.36735,27.866,1861.2,1.223,39.803
481,0.35205,26.276,1552.0,1.3108,37.848
482,0.31996,23.368,1139.9,1.3683,33.686
483,0.22021,20.059,689.08,1.3645,20.091
484,0.13168,17.02,257.6,1.279,6.423
485,0.10005,14.154,0.0,1.1479,-1.4772
486,0.10005,12.447,0.0,1.0866,-1.3708
487,0.10005,11.177,0.0,1.0167,-1.2966
488,0.10005,10.228,0.0,0.93786,-1.2437
489,0.10005,9.5051,0.0,0.85781,-1.2049
490,0.10005,8.8784,0.0,0.75375,-1.1723
491,0.10005,7.9913,0.0,0.59084,-1.1276
492,0.10005,7.4162,0.0,0.54233,-1.0995
493,0.10005,7.4686,0.0,0.54233,-1.1021
494,0.10005,7.3974,0.0,0.54233,-1.0986
495,0.10878,8.9119,199.64,0.54233,2.1447
496,0.11676,11.764,637.56,0.64086,3.7266
497,0.14258,15.243,1094.8,0.64618,8.2689
498,0.20623,18.388,1519.8,0.62737,18.078
499,0.29748,21.446,1880.5,0.5488,30.719
500,0.31369,24.039,2138.1,0.54233,32.863
501,0.32562,25.922,2254.0,0.54233,34.425
502,0.33445,27.273,2247.6,0.54233,35.573
503,0.34376,27.817,2144.5,0.60797,36.78
504,0.35206,27.675,1912.7,0.76053,37.847
505,0.3531,27.125,1564.9,0.89682,37.981
506,0.33322,26.108,1146.3,1.0031,35.417
507,0.22214,24.807,689.08,1.0787,20.369
508,0.12738,22.075,238.28,1.1131,5.6689
509,0.10005,17.678,19.32,1.1583,-1.1119
510,0.10005,14.761,0.0,1.1686,-1.517
511,0.10005,13.228,0.0,1.0851,-1.4185
512,0.10005,12.05,0.0,0.99109,-1.3471
513,0.10005,11.022,0.0,0.93237,-1.2878
514,0.10005,10.215,0.0,0.87362,-1.243
515,0.10005,9.5798,0.0,0.79356,-1.2089
516,0.10005,8.9164,0.0,0.69713,-1.1743
517,0.10005,8.5038,0.0,0.65407,-1.1532
518,0.10005,7.928,0.0,0.54253,-1.1245
519,0.10934,9.2192,199.64,0.57914,2.2633
520,0.11859,12.18,624.68,0.54233,4.0702
521,0.15905,16.391,1088.4,0.54233,10.94
522,0.26826,19.933,1487.6,0.54233,26.789
523,0.30942,23.346,1725.9,0.54233,32.3
524,0.32895,26.438,2028.6,0.54233,34.861
525,0.34833,27.451,2009.3,0.72126,37.37
526,0.36461,29.069,2138.1,0.78924,39.454
527,0.37453,29.816,2060.8,0.86773,40.715
528,0.37263,29.274,1796.8,0.93969,40.474
529,0.36935,28.594,1526.3,1.025,40.057
530,0.30739,27.76,1036.8,1.0611,32.033
531,0.21824,26.625,669.76,1.0416,19.81
532,0.12568,24.17,231.84,1.0065,5.3665
533,0.10005,20.081,19.32,1.02,-1.2931
534,0.10005,17.692,0.0,1.0334,-1.725
535,0.10005,16.069,0.0,0.97893,-1.6066
536,0.10005,14.953,0.0,0.88916,-1.5299
537,0.10005,14.275,0.0,0.73303,-1.4851
538,0.10005,13.835,0.0,0.71171,-1.4568
539,0.10005,13.651,0.0,0.7165,-1.4451
540,0.10005,13.888,0.0,0.69468,-1.4601
541,0.10005,14.394,0.0,0.69713,-1.4929
542,0.10005,14.684,0.0,0.70689,-1.512
543,0.12152,16.706,199.64,0.76053,4.6146
544,0.20766,20.606,631.12,1.015,18.284
545,0.31735,23.228,1094.8,1.1598,33.342
546,0.34515,25.62,1519.8,1.1961,36.96
547,0.36617,27.759,1867.6,1.2103,39.652
548,0.38216,29.647,2112.3,1.2117,41.679
549,0.39112,31.055,2215.4,1.2046,42.812
550,0.39531,31.91,2215.4,1.1961,43.337
551,0.3969,32.31,2138.1,1.1802,43.538
552,0.39631,32.151,1912.7,1.1419,43.462
553,0.39298,31.41,1558.5,1.0835,43.046
554,0.33773,30.583,1146.3,0.98068,36.0
555,0.22187,29.669,682.64,0.81484,20.33
556,0.12836,27.255,251.16,0.5488,5.8424
557,0.10005,23.638,19.32,0.63009,-1.6009
558,0.10005,21.797,0.0,0.67468,-2.065
559,0.10005,20.266,0.0,0.65145,-1.931
560,0.10005,19.347,0.0,0.61358,-1.8548
561,0.10005,19.058,0.0,0.62189,-1.8314
562,0.10005,19.029,0.0,0.65929,-1.8291
563,0.10005,18.936,0.0,0.69221,-1.8217
564,0.10005,18.803,0.0,0.7717,-1.8111
565,0.10005,18.525,0.0,0.86179,-1.7891
566,0.10005,18.122,0.0,0.93604,-1.7578
567,0.12331,19.234,212.52,1.0803,4.9433
568,0.21517,21.669,663.32,1.1329,19.37
569,0.32668,24.509,1127.0,1.1759,34.562
570,0.36287,27.432,1558.5,1.1875,39.232
571,0.38483,30.029,1912.7,1.186,42.017
572,0.39634,32.161,2163.8,1.1642,43.467
573,0.39996,33.693,2273.3,1.1115,43.999
574,0.39995,34.497,2273.3,1.0383,44.094
575,0.39996,34.767,2183.2,0.97015,44.097
576,0.39997,34.454,1957.8,0.93421,44.092
577,0.39995,33.608,1610.0,0.92685,43.981
578,0.35147,32.716,1191.4,0.93969,37.771
579,0.23458,31.927,734.16,0.91943,22.129
580,0.1326,29.377,276.92,0.77391,6.5821
581,0.10005,25.204,19.32,0.86378,-1.7533
582,0.10005,22.52,0.0,1.0383,-2.1315
583,0.10005,20.328,0.0,1.0267,-1.9362
584,0.10005,18.84,0.0,0.98068,-1.814
585,0.10005,17.623,0.0,0.9157,-1.7198
586,0.10005,16.854,0.0,0.75602,-1.6628
587,0.10005,16.544,0.0,0.61636,-1.6404
588,0.10005,17.096,0.0,0.67468,-1.6805
589,0.10005,17.432,0.0,0.72363,-1.7055
590,0.10005,17.373,0.0,0.78489,-1.7011
591,0.12561,19.116,225.4,0.95235,5.3572
592,0.21672,21.92,669.76,1.1374,19.591
593,0.32963,24.298,1139.9,1.1788,34.946
594,0.35567,26.678,1571.4,1.1494,38.311
595,0.37321,28.92,1932.0,1.0611,40.547
596,0.38669,30.889,2196.0,0.93054,42.252
597,0.3938,32.346,2312.0,0.80852,43.147
598,0.39908,32.99,2305.5,0.83558,43.811
599,0.39946,33.136,2215.4,0.95235,43.857
600,0.39819,32.683,1990.0,1.0595,43.698
601,0.39354,31.518,1635.8,1.1449,43.112
602,0.35548,29.927,1217.2,1.1975,38.287
603,0.23679,28.149,747.04,1.2046,22.44
604,0.13398,24.921,276.92,1.1568,6.8196
605,0.10005,20.244,19.32,1.1162,-1.3061
606,0.10005,17.226,0.0,1.096,-1.6901
607,0.10005,14.902,0.0,1.02,-1.5264
608,0.10005,13.05,0.0,0.92129,-1.4074
609,0.10005,12.212,0.0,0.81063,-1.3567
610,0.10005,12.348,0.0,0.7717,-1.3649
611,0.10005,12.421,0.0,0.66188,-1.3692
612,0.10005,12.696,0.0,0.65929,-1.3858
613,0.10005,12.895,0.0,0.66959,-1.3979
614,0.10005,12.76,0.0,0.69221,-1.3897
615,0.12623,14.413,225.4,0.72363,5.4644
616,0.19328,17.941,682.64,0.89491,16.176
617,0.29346,21.103,1152.8,0.93421,30.183
618,0.32814,24.082,1590.7,0.86773,34.754
619,0.3411,26.825,1951.3,0.67468,36.436
620,0.35043,29.183,2215.4,0.5732,37.64
621,0.36743,30.342,2292.6,0.66959,39.812
622,0.3797,31.054,2305.5,0.76278,41.37
623,0.39047,31.302,2228.2,0.93054,42.729
624,0.39052,30.942,1990.0,1.0898,42.733
625,0.38357,29.846,1642.2,1.1875,41.858
626,0.30443,28.086,1024.0,1.2244,31.641
627,0.21814,26.243,669.76,1.2258,19.796
628,0.12241,23.25,212.52,1.2018,4.7772
629,0.10005,19.087,19.32,1.1329,-1.2157
630,0.10005,16.465,0.0,1.0416,-1.6347
631,0.10005,14.894,0.0,0.87753,-1.526
632,0.10005,14.457,0.0,0.68225,-1.497
633,0.10005,14.32,0.0,0.70446,-1.488
634,0.10005,14.301,0.0,0.7914,-1.4868
635,0.10005,14.093,0.0,0.93604,-1.4733
636,0.10005,14.194,0.0,1.2131,-1.4798
637,0.10005,13.005,0.0,1.3392,-1.4047
638,0.10005,11.895,0.0,1.4077,-1.338
639,0.11832,12.1,238.28,1.439,4.0193
640,0.13305,14.323,689.08,1.5154,6.6613
641,0.17672,17.269,1165.6,1.5796,13.685
642,0.26546,19.857,1610.0,1.5968,26.404
643,0.30453,22.046,1957.8,1.5904,31.654
644,0.32393,23.713,2196.0,1.572,34.204
645,0.33771,24.937,2324.8,1.55,36.0
646,0.3463,25.726,2331.3,1.5132,37.107
647,0.34997,26.074,2247.6,1.4543,37.579
648,0.34862,25.944,2028.6,1.3506,37.404
649,0.34179,25.307,1680.8,1.1946,36.524
650,0.32768,24.042,1262.2,1.0724,34.695
651,0.242,22.831,779.24,1.025,23.169
652,0.13972,20.358,302.68,0.79356,7.7944
653,0.10005,16.152,19.32,0.75375,-1.007
654,0.10005,14.873,0.0,0.87362,-1.5245
655,0.10005,15.627,0.0,1.2355,-1.5757
656,0.10005,15.591,0.0,1.4823,-1.5733
657,0.10005,14.88,0.0,1.5211,-1.525
658,0.10005,13.784,0.0,1.4555,-1.4535
659,0.10005,13.122,0.0,1.433,-1.4119
660,0.10005,12.111,0.0,1.3569,-1.3507
661,0.10005,10.881,0.0,1.3328,-1.2799
662,0.10005,10.175,0.0,1.3657,-1.2409
663,0.11337,10.81,244.72,1.3732,3.0693
664,0.12666,13.538,708.4,1.4101,5.5441
665,0.16884,16.899,1185.0,1.4707,12.473
666,0.24605,19.441,1629.3,1.4602,23.732
667,0.29876,21.555,1990.0,1.4543,30.889
668,0.32034,23.401,2254.0,1.4555,33.735
669,0.33671,24.843,2363.5,1.4378,35.865
670,0.34861,25.944,2363.5,1.415,37.404
671,0.35504,26.567,2260.4,1.4101,38.23
672,0.35537,26.601,2028.6,1.4089,38.273
673,0.34936,26.015,1674.4,1.4065,37.5
674,0.33864,25.018,1255.8,1.3918,36.116
675,0.24273,24.204,779.24,1.3456,23.271
676,0.13941,22.632,302.68,1.1788,7.7436
677,0.10005,19.025,19.32,1.0116,-1.211
678,0.10005,18.406,0.0,1.1419,-1.7798
679,0.10005,17.661,0.0,1.2089,-1.7227
680,0.10005,16.517,0.0,1.2004,-1.6384
681,0.10005,15.382,0.0,1.1568,-1.5589
682,0.10005,14.322,0.0,1.1284,-1.4882
683,0.10005,13.582,0.0,1.1479,-1.4407
684,0.10005,13.089,0.0,1.1538,-1.4099
685,0.10005,12.634,0.0,1.1494,-1.382
686,0.10005,12.673,0.0,1.1207,-1.3844
687,0.12962,13.936,244.72,1.1642,6.064
688,0.17004,16.961,701.96,1.2145,12.659
689,0.28351,20.252,1178.5,1.2258,28.851
690,0.3188,23.268,1610.0,1.2075,33.534
691,0.34623,25.72,1970.6,1.2174,37.098
692,0.36419,27.524,2228.2,1.2159,39.401
693,0.37444,28.705,2318.4,1.1989,40.705
694,0.38098,29.488,2318.4,1.1817,41.531
695,0.38338,29.82,2228.2,1.1802,41.835
696,0.382,29.628,2002.8,1.1875,41.661
697,0.37573,28.893,1655.1,1.1773,40.866
698,0.35802,27.753,1236.5,1.1524,38.611
699,0.24093,26.897,766.36,1.0724,23.019
700,0.13917,24.155,302.68,0.73069,7.6978
701,0.10005,20.094,19.32,0.69959,-1.2941
702,0.10005,18.791,0.0,0.74231,-1.8101
703,0.10005,18.094,0.0,0.78271,-1.7557
704,0.10005,17.078,0.0,0.76502,-1.6792
705,0.10005,15.673,0.0,0.68225,-1.5789
706,0.10005,14.613,0.0,0.62737,-1.5072
707,0.10005,14.196,0.0,0.61358,-1.4799
708,0.10005,13.805,0.0,0.61358,-1.4548
709,0.10005,12.91,0.0,0.61636,-1.3989
710,0.10005,12.208,0.0,0.63009,-1.3565
711,0.12625,14.139,225.4,0.64882,5.4685
712,0.20363,18.296,676.2,0.91008,17.699
713,0.29651,21.363,1146.3,0.90442,30.59
714,0.33263,24.479,1577.8,0.9157,35.338
715,0.35318,27.283,1932.0,0.86179,37.991
716,0.36433,29.282,2189.6,0.75147,39.42
717,0.36634,30.656,2305.5,0.62737,39.674
718,0.36721,31.329,2305.5,0.58502,39.785
719,0.37135,31.307,2208.9,0.62737,40.311
720,0.37582,30.782,1983.5,0.73769,40.878
721,0.37548,29.893,1629.3,0.87362,40.833
722,0.35258,28.802,1210.7,0.98936,37.916
723,0.23519,27.947,740.6,1.0611,22.216
724,0.135,25.808,283.36,1.0563,6.9943
725,0.10005,21.679,19.32,1.0819,-1.4252
726,0.10005,18.985,0.0,1.1344,-1.8256
727,0.10005,17.291,0.0,1.1038,-1.695
728,0.10005,15.896,0.0,1.0724,-1.5944
729,0.10005,14.562,0.0,1.0432,-1.5039
730,0.10005,13.455,0.0,1.0167,-1.4327
731,0.10005,12.678,0.0,1.0065,-1.3847
732,0.10005,12.089,0.0,0.99969,-1.3494
733,0.10005,11.461,0.0,0.98068,-1.3128
734,0.10005,10.818,0.0,0.94875,-1.2763
735,0.11636,11.657,218.96,0.97893,3.6507
736,0.13602,14.639,656.88,0.95235,7.1674
737,0.22719,18.985,1120.6,0.92315,21.086
738,0.31108,22.605,1552.0,0.88723,32.519
739,0.34069,25.641,1912.7,0.87558,36.383
740,0.36005,27.925,2163.8,0.9082,38.871
741,0.37481,29.335,2279.8,0.98936,40.752
742,0.3838,30.013,2286.2,1.0851,41.888
743,0.38547,30.124,2196.0,1.1509,42.098
744,0.38171,29.586,1970.6,1.2174,41.623
745,0.37172,28.338,1622.9,1.2817,40.358
746,0.34978,26.366,1210.7,1.3276,37.555
747,0.23522,24.133,747.04,1.3405,22.22
748,0.1359,21.414,283.36,1.3016,7.1498
749,0.10005,18.301,19.32,1.2272,-1.157
750,0.10005,16.175,0.0,1.2061,-1.6141
751,0.10005,14.578,0.0,1.1479,-1.505
752,0.10005,13.231,0.0,1.066,-1.4187
753,0.10005,12.17,0.0,1.035,-1.3543
754,0.10005,11.348,0.0,1.0116,-1.3063
755,0.10005,10.693,0.0,0.98763,-1.2693
756,0.10005,10.3,0.0,0.96662,-1.2477
757,0.10005,10.101,0.0,0.92685,-1.2368
758,0.10005,9.5824,0.0,0.86378,-1.209
759,0.11291,10.669,218.96,0.95593,2.9805
760,0.12732,13.632,656.88,0.95593,5.6577
761,0.18682,17.697,1120.6,0.93969,15.212
762,0.29201,20.98,1552.0,0.925,29.99
763,0.32603,23.896,1912.7,0.93969,34.479
764,0.34785,26.162,2163.8,0.9859,37.307
765,0.36181,27.618,2286.2,1.0611,39.097
766,0.36925,28.221,2279.8,1.1583,40.045
767,0.36912,28.044,2189.6,1.2424,40.03
768,0.36051,27.118,1964.2,1.316,38.93
769,0.3419,25.317,1610.0,1.3745,36.539
770,0.31238,22.716,1204.3,1.4065,32.69
771,0.23163,19.981,740.6,1.3906,21.714
772,0.13637,17.418,283.36,1.3353,7.2253
773,0.10005,14.721,19.32,1.2327,-0.91509
774,0.10005,12.902,0.0,1.1671,-1.3984
775,0.10005,11.643,0.0,1.0851,-1.3233
776,0.10005,10.837,0.0,1.0065,-1.2774
777,0.10005,10.235,0.0,0.97015,-1.2441
778,0.10005,9.8343,0.0,0.95772,-1.2225
779,0.10005,9.3669,0.0,0.9082,-1.1977
780,0.10005,8.7987,0.0,0.81063,-1.1682
781,0.10005,8.0806,0.0,0.69959,-1.132
782,0.10005,7.3669,0.0,0.60797,-1.0972
783,0.10991,9.4776,225.4,0.78271,2.3745
784,0.12236,12.884,682.64,0.78924,4.7671
785,0.16709,16.823,1146.3,0.69468,12.201
786,0.28382,20.279,1584.2,0.62189,28.892
787,0.31542,23.62,1944.9,0.61078,33.089
788,0.3378,26.221,2208.9,0.69468,36.009
789,0.35651,28.106,2318.4,0.78271,38.419
790,0.37087,29.511,2331.3,0.84373,40.251
791,0.37878,30.018,2247.6,0.92869,41.253
792,0.38068,29.814,2028.6,1.04,41.494
793,0.37492,28.897,1680.8,1.1404,40.767
794,0.36125,27.2,1262.2,1.2103,39.025
795,0.24625,25.208,792.12,1.2506,23.761
796,0.14325,22.111,322.0,1.2547,8.3832
797,0.10005,17.883,25.76,1.2327,-0.9224
798,0.10005,15.015,0.0,1.1932,-1.5341
799,0.10005,13.063,0.0,1.1007,-1.4083
800,0.10005,11.573,0.0,1.0317,-1.3192
801,0.10005,10.642,0.0,0.95414,-1.2665
802,0.10005,9.9141,0.0,0.893,-1.2267
803,0.10005,9.2021,0.0,0.87558,-1.1891
804,0.10005,8.5452,0.0,0.85381,-1.1553
805,0.10005,8.0616,0.0,0.85181,-1.1311
806,0.10005,7.7099,0.0,0.84778,-1.1138
807,0.10899,9.0069,231.84,0.8853,2.1863
808,0.11823,12.092,682.64,0.8232,4.0039
809,0.17262,17.094,1152.8,0.71411,13.056
810,0.29275,21.043,1584.2,0.66446,30.089
811,0.32537,24.628,1938.4,0.67214,34.393
812,0.34859,27.405,2196.0,0.73303,37.403
813,0.36716,29.302,2312.0,0.80214,39.779
814,0.38038,30.23,2312.0,0.92129,41.457
815,0.38667,30.442,2221.8,1.0465,42.249
816,0.38441,29.968,1996.4,1.1509,41.965
817,0.3747,28.691,1648.6,1.2258,40.738
818,0.35628,26.692,1236.5,1.2669,38.391
819,0.23994,24.637,766.36,1.2669,22.881
820,0.14078,21.772,309.12,1.2075,7.9734
821,0.10005,17.842,25.76,1.096,-0.91948
822,0.10005,15.31,0.0,1.1007,-1.554
823,0.10005,13.215,0.0,1.0787,-1.4177
824,0.10005,11.555,0.0,1.0416,-1.3182
825,0.10005,10.34,0.0,0.97543,-1.2499
826,0.10005,9.6315,0.0,0.90063,-1.2116
827,0.10005,9.0161,0.0,0.85381,-1.1794
828,0.10005,8.5358,0.0,0.84576,-1.1548
829,0.10005,7.9223,0.0,0.77612,-1.1242
830,0.10005,7.6185,0.0,0.72599,-1.1093
831,0.10854,8.7554,231.84,0.67214,2.0915
832,0.11683,11.785,682.64,0.54253,3.7384
833,0.16497,16.72,1152.8,0.54233,11.871
834,0.28649,20.507,1590.7,0.54233,29.25
835,0.31562,23.804,1944.9,0.59373,33.116
836,0.33999,26.323,2196.0,0.72363,36.293
837,0.36007,28.332,2312.0,0.82112,38.873
838,0.37535,29.667,2318.4,0.91943,40.817
839,0.38363,30.225,2221.8,1.0133,41.865
840,0.38484,30.083,2002.8,1.0992,42.018
841,0.37863,29.201,1655.1,1.1817,41.235
842,0.35955,27.661,1242.9,1.2396,38.809
843,0.24359,26.004,779.24,1.2506,23.391
844,0.14179,23.43,315.56,1.2103,8.142
845,0.10005,19.589,25.76,1.1404,-1.0477
846,0.10005,17.036,0.0,1.1404,-1.6761
847,0.10005,15.05,0.0,1.1085,-1.5364
848,0.10005,13.587,0.0,1.0676,-1.441
849,0.10005,12.524,0.0,1.0334,-1.3754
850,0.10005,11.657,0.0,0.99626,-1.3241
851,0.10005,10.877,0.0,0.95055,-1.2796
852,0.10005,10.19,0.0,0.87948,-1.2417
853,0.10005,9.6015,0.0,0.82528,-1.2101
