,gst (mol/m2s),tleaf(degC),par(micromol/m2),gblc(mol/m2s),An(micromol/m2s)
6062,0.27003,26.502,888.72,0.93237,27.028
6063,0.27609,26.218,914.48,0.82941,27.849
6064,0.25718,25.695,837.2,0.64352,25.272
6065,0.1804,24.422,502.32,0.54233,14.246
6066,0.12716,23.029,238.28,0.54233,5.63
6067,0.10005,21.525,45.08,0.70446,-0.57446
6068,0.10005,21.181,0.0,0.8417,-2.01
6069,0.10005,21.365,0.0,0.96129,-2.0263
6070,0.10005,21.037,0.0,0.93786,-1.9974
6071,0.10005,20.489,0.0,0.83762,-1.95
6072,0.10005,20.011,0.0,0.77612,-1.9095
6073,0.10005,19.684,0.0,0.76278,-1.8823
6074,0.10005,19.393,0.0,0.77391,-1.8585
6075,0.10005,19.159,0.0,0.7914,-1.8395
6076,0.10005,18.246,0.0,0.68973,-1.7674
6077,0.11041,19.233,135.24,0.62189,2.4789
6078,0.16133,21.427,412.16,0.78271,11.301
6079,0.23936,23.45,766.36,0.78489,22.8
6080,0.28443,24.832,953.12,0.83967,28.974
6081,0.31682,25.759,1081.9,0.82735,33.272
6082,0.30599,26.134,1036.8,0.82941,31.847
6083,0.35236,27.08,1313.8,0.8853,37.886
6084,0.36469,28.221,1783.9,0.97543,39.464
6085,0.36401,27.97,1758.1,1.0284,39.378
6086,0.3589,27.295,1507.0,1.0547,38.724
6087,0.20476,25.579,611.8,1.0449,17.863
6088,0.11974,24.563,199.64,0.98416,4.2832
6089,0.10799,23.99,128.8,0.99454,1.9815
6090,0.10098,23.403,77.28,1.0317,0.32886
6091,0.10005,22.649,19.32,0.98242,-1.5103
6092,0.10005,22.001,0.0,0.91008,-2.0836
6093,0.10005,21.14,0.0,0.80852,-2.0064
6094,0.10005,20.403,0.0,0.76278,-1.9427
6095,0.10005,20.046,0.0,0.78489,-1.9125
6096,0.10005,19.676,0.0,0.79356,-1.8817
6097,0.10005,19.332,0.0,0.8064,-1.8535
6098,0.10005,19.142,0.0,0.83762,-1.8382
6099,0.10005,19.009,0.0,0.87558,-1.8275
6100,0.10005,18.983,0.0,0.93054,-1.8254
6101,0.10283,19.543,83.72,0.99797,0.81379
6102,0.13,20.711,251.16,1.0579,6.1324
6103,0.19272,22.454,560.28,1.1568,16.091
6104,0.1915,23.448,553.84,1.2424,15.91
6105,0.26742,24.848,882.28,1.3134,26.673
6106,0.35222,26.291,1346.0,1.3795,37.868
6107,0.36609,27.708,1674.4,1.4413,39.642
6108,0.37041,28.187,1719.5,1.4661,40.191
6109,0.36615,27.715,1384.6,1.4661,39.65
6110,0.365,27.59,1552.0,1.4246,39.503
6111,0.27645,26.758,914.48,1.3955,27.897
6112,0.27142,26.234,895.16,1.3315,27.216
6113,0.20179,25.192,598.92,1.2188,17.429
6114,0.13302,23.739,270.48,1.035,6.6554
6115,0.10005,22.427,51.52,0.97893,-0.43711
6116,0.10005,21.588,0.0,0.97893,-2.0462
6117,0.10005,21.082,0.0,0.99109,-2.0013
6118,0.10005,20.607,0.0,0.98068,-1.96
6119,0.10005,20.027,0.0,0.93054,-1.9109
6120,0.10005,19.24,0.0,0.87753,-1.8461
6121,0.10005,18.391,0.0,0.88336,-1.7787
6122,0.10005,16.667,0.0,0.80852,-1.6492
6123,0.10005,15.056,0.0,0.69221,-1.5368
6124,0.10005,14.068,0.0,0.62737,-1.4717
6125,0.1239,15.377,212.52,0.79356,5.0487
6126,0.18439,17.603,605.36,0.82528,14.846
6127,0.28743,20.587,1043.3,0.7914,29.375
6128,0.31523,22.961,1358.8,0.7165,33.065
6129,0.32166,25.305,1519.8,0.54233,33.908
6130,0.33944,28.024,1829.0,0.54233,36.221
6131,0.35598,29.574,2054.4,0.60232,38.35
6132,0.36686,29.33,1925.6,0.7914,39.741
6133,0.37216,29.351,1944.9,0.9082,40.414
6134,0.3623,28.098,1494.1,0.93237,39.159
6135,0.31641,27.032,1075.5,0.91757,33.221
6136,0.23615,26.329,747.04,0.83147,22.35
6137,0.18469,25.58,521.64,0.78271,14.891
6138,0.11983,24.163,199.64,0.68725,4.306
6139,0.10005,22.592,38.64,0.71171,-0.87229
6140,0.10005,22.134,0.0,0.80852,-2.0957
6141,0.10005,22.117,0.0,0.93054,-2.0942
6142,0.10005,21.829,0.0,0.9859,-2.0679
6143,0.10005,21.533,0.0,1.0031,-2.0412
6144,0.10005,21.314,0.0,1.0167,-2.0217
6145,0.10005,21.076,0.0,1.0383,-2.0008
6146,0.10005,20.923,0.0,1.096,-1.9874
6147,0.10005,20.505,0.0,1.1038,-1.9513
6148,0.10005,20.026,0.0,1.0803,-1.9108
6149,0.10005,20.123,38.64,1.1115,-0.67424
6150,0.12418,20.637,218.96,1.1627,5.0994
6151,0.18281,21.306,515.2,1.1802,14.609
6152,0.30356,23.543,1036.8,1.252,31.526
6153,0.34385,25.498,1500.5,1.377,36.791
6154,0.35813,26.876,1874.0,1.3147,38.626
6155,0.36344,27.424,1983.5,1.2369,39.304
6156,0.3671,27.818,2022.2,1.2696,39.771
6157,0.36705,27.812,1906.2,1.325,39.764
6158,0.3587,26.935,1352.4,1.3016,38.7
6159,0.35823,26.886,1474.8,1.2547,38.639
6160,0.28818,25.612,966.0,1.2396,29.475
6161,0.19305,24.285,560.28,1.1671,16.14
6162,0.11916,22.654,193.2,0.99797,4.1756
6163,0.10005,20.525,45.08,0.95593,-0.49697
6164,0.10005,19.58,0.0,1.0317,-1.8738
6165,0.10005,19.153,0.0,1.0708,-1.8391
6166,0.10005,18.59,0.0,1.0835,-1.7943
6167,0.10005,17.631,0.0,1.0708,-1.7204
6168,0.10005,16.828,0.0,1.1007,-1.6609
6169,0.10005,16.355,0.0,1.1434,-1.6269
6170,0.10005,15.504,0.0,1.1419,-1.5673
6171,0.10005,15.019,0.0,1.1918,-1.5344
6172,0.10005,14.639,0.0,1.2327,-1.509
6173,0.10005,14.662,32.2,1.2669,-0.51218
6174,0.11424,15.663,154.56,1.3557,3.2404
6175,0.13283,17.048,264.04,1.427,6.6243
6176,0.19994,18.57,598.92,1.4484,17.158
6177,0.25067,20.161,824.32,1.4846,24.374
6178,0.29856,21.537,1088.4,1.5312,30.862
6179,0.30889,22.418,1139.9,1.5511,32.231
6180,0.31469,22.914,1094.8,1.5566,32.994
6181,0.32557,23.855,1358.8,1.5709,34.417
6182,0.32634,23.923,1320.2,1.5893,34.519
6183,0.31759,23.473,1094.8,1.5806,33.377
6184,0.2861,23.103,966.0,1.5289,29.197
6185,0.20257,22.37,605.36,1.4602,17.542
6186,0.13835,21.504,296.24,1.3683,7.5634
6187,0.10045,19.936,64.4,1.2602,0.16788
6188,0.10005,18.858,0.0,1.2272,-1.8154
6189,0.10005,18.224,0.0,1.2285,-1.7657
6190,0.10005,17.56,0.0,1.2299,-1.7151
6191,0.10005,16.809,0.0,1.2004,-1.6595
6192,0.10005,16.049,0.0,1.1374,-1.6051
6193,0.10005,15.481,0.0,1.1253,-1.5657
6194,0.10005,15.06,0.0,1.1449,-1.5371
6195,0.10005,14.628,0.0,1.1434,-1.5082
6196,0.10005,14.19,0.0,1.1329,-1.4796
6197,0.10229,14.752,70.84,1.186,0.68014
6198,0.12711,16.63,231.84,1.2777,5.624
6199,0.16512,18.827,431.48,1.3657,11.893
6200,0.23207,20.782,740.6,1.3708,21.777
6201,0.30785,22.329,1094.8,1.3695,32.093
6202,0.29361,22.887,998.2,1.362,30.204
6203,0.26792,23.353,888.72,1.3532,26.74
6204,0.259,23.654,850.08,1.3468,25.522
6205,0.28677,23.897,966.0,1.3328,29.289
6206,0.30526,23.681,1043.3,1.3003,31.751
6207,0.26608,22.91,882.28,1.2493,26.489
6208,0.22264,22.281,695.52,1.2018,20.439
6209,0.16397,21.298,425.04,1.1314,11.715
6210,0.1361,20.061,283.36,0.9859,7.1818
6211,0.10098,17.459,64.4,0.68475,0.32831
6212,0.10005,15.696,0.0,0.62463,-1.5805
6213,0.10005,14.979,0.0,0.61913,-1.5316
6214,0.10005,14.42,0.0,0.62737,-1.4946
6215,0.10005,13.775,0.0,0.61358,-1.4529
6216,0.10005,13.376,0.0,0.57618,-1.4277
6217,0.10005,13.637,0.0,0.555,-1.4442
6218,0.10005,13.497,0.0,0.54567,-1.4353
6219,0.10005,13.071,0.0,0.555,-1.4088
6220,0.10005,12.131,0.0,0.59373,-1.3519
6221,0.12301,13.524,206.08,0.59084,4.886
6222,0.16319,16.613,592.48,0.87362,11.592
6223,0.25165,19.574,1030.4,0.91196,24.508
6224,0.30224,21.851,1487.6,0.93604,31.351
6225,0.32348,23.674,1848.3,0.85381,34.146
6226,0.33475,25.197,2105.9,0.79786,35.613
6227,0.34016,26.361,2228.2,0.72126,36.315
6228,0.34119,27.309,2266.9,0.62189,36.447
6229,0.33672,27.617,2151.0,0.54233,35.869
6230,0.33404,27.21,1983.5,0.54233,35.52
6231,0.33339,25.876,1655.1,0.65929,35.439
6232,0.32734,24.443,1268.7,0.74691,34.652
6233,0.25863,23.086,850.08,0.75602,25.471
6234,0.1653,21.39,431.48,0.62737,11.922
6235,0.10241,17.901,77.28,0.57914,0.70922
6236,0.10005,15.92,0.0,0.62189,-1.5961
6237,0.10005,15.018,0.0,0.6328,-1.5342
6238,0.10005,14.176,0.0,0.6328,-1.4787
6239,0.10005,13.442,0.0,0.62463,-1.4318
6240,0.10005,12.92,0.0,0.62189,-1.3995
6241,0.10005,12.651,0.0,0.62189,-1.3831
6242,0.10005,12.284,0.0,0.61636,-1.361
6243,0.10005,11.752,0.0,0.61358,-1.3297
6244,0.10005,11.05,0.0,0.61078,-1.2893
6245,0.12052,12.565,244.72,0.54567,4.4297
6246,0.14972,15.783,663.32,0.78489,9.4423
6247,0.23085,19.084,1114.1,0.74691,21.604
6248,0.31102,22.6,1526.3,0.84778,32.511
6249,0.33058,24.314,1867.6,0.87362,35.073
