,gst (mol/m2s),tleaf(degC),par(micromol/m2),gblc(mol/m2s),An(micromol/m2s)
28361,0.17623,23.828,483.0,0.86179,13.609
28362,0.11937,21.837,193.2,0.64352,4.2161
28363,0.10005,18.97,19.32,0.5672,-1.2068
28364,0.10005,18.0,0.0,0.59661,-1.7485
28365,0.10005,16.964,0.0,0.55808,-1.6708
28366,0.10005,15.569,0.0,0.54233,-1.5718
28367,0.10005,14.156,0.0,0.54233,-1.4774
28368,0.10005,13.084,0.0,0.54233,-1.4096
28369,0.10005,12.544,0.0,0.54233,-1.3766
28370,0.10005,12.008,0.0,0.54233,-1.3446
28371,0.10005,11.409,0.0,0.54233,-1.3098
28372,0.10005,11.14,19.32,0.54567,-0.71047
28373,0.13534,14.58,296.24,0.69713,7.0558
28374,0.20724,18.415,747.04,0.79572,18.226
28375,0.3022,22.15,1191.4,0.54233,31.344
28376,0.3263,25.241,1603.6,0.61358,34.515
28377,0.3507,27.448,1938.4,0.76948,37.674
28378,0.36505,28.779,2157.4,0.85181,39.51
28379,0.37484,29.644,2279.8,0.91196,40.755
28380,0.37923,29.934,2208.9,0.96129,41.31
28381,0.37823,29.704,1996.4,0.99282,41.184
28382,0.37356,29.204,1771.0,0.9859,40.592
28383,0.35798,27.727,1236.5,0.93786,38.607
28384,0.23621,26.491,747.04,0.80852,22.358
28385,0.16395,24.519,425.04,0.54233,11.711
28386,0.10034,23.216,70.84,0.54233,0.13223
28387,0.10005,21.196,12.88,0.54233,-1.5932
28388,0.10005,19.537,0.0,0.54233,-1.8703
28389,0.10005,18.193,0.0,0.59084,-1.7633
28390,0.10005,17.271,0.0,0.61078,-1.6934
28391,0.10005,16.423,0.0,0.57618,-1.6317
28392,0.10005,15.828,0.0,0.5732,-1.5897
28393,0.10005,15.535,0.0,0.55191,-1.5694
28394,0.10005,15.153,0.0,0.54233,-1.5433
28395,0.10005,14.945,0.0,0.67468,-1.5294
28396,0.10005,14.357,19.32,0.84373,-0.89268
28397,0.1329,16.483,264.04,1.0065,6.6323
28398,0.22281,19.583,701.96,1.0976,20.464
28399,0.32031,23.4,1152.8,0.9157,33.733
28400,0.34481,26.355,1513.4,0.83353,36.916
28401,0.36074,28.309,1790.3,0.8417,38.96
28402,0.37508,29.706,2022.2,0.90442,40.786
28403,0.36399,28.314,1577.8,0.92869,39.376
28404,0.23871,25.227,759.92,1.3003,22.709
28405,0.15476,22.351,379.96,1.3468,10.258
28406,0.23389,21.449,747.04,1.0082,22.032
28407,0.20367,21.325,611.8,0.97718,17.704
28408,0.20788,21.219,631.12,1.1177,18.316
28409,0.15612,20.656,386.4,0.75602,10.473
28410,0.11242,19.443,148.12,0.54233,2.8798
28411,0.10005,17.641,19.32,0.54233,-1.1093
28412,0.10005,16.524,0.0,0.60232,-1.6389
28413,0.10005,16.137,0.0,0.86575,-1.6114
28414,0.10005,15.232,0.0,0.9859,-1.5487
28415,0.10005,14.38,0.0,1.0267,-1.4919
28416,0.10005,13.709,0.0,0.99626,-1.4487
28417,0.10005,13.441,0.0,0.95951,-1.4318
28418,0.10005,12.983,0.0,0.81694,-1.4033
28419,0.10005,12.095,0.0,0.60515,-1.3498
28420,0.10005,11.799,19.32,0.54233,-0.74558
28421,0.12737,14.007,231.84,0.63009,5.6681
28422,0.16058,16.479,598.92,0.54233,11.181
28423,0.26751,19.912,1075.5,0.69468,26.686
28424,0.3124,22.718,1526.3,0.9157,32.692
28425,0.33047,24.289,1719.5,1.0449,35.06
28426,0.34133,25.266,1854.7,1.1223,36.468
28427,0.34804,25.89,2002.8,1.1642,37.33
28428,0.3427,25.392,1758.1,1.17,36.645
28429,0.26338,23.398,869.4,1.1069,26.122
28430,0.12852,22.297,244.72,0.97543,5.8696
28431,0.1446,21.451,328.44,0.86575,8.6036
28432,0.11728,21.306,180.32,1.0708,3.8244
28433,0.10268,20.092,83.72,1.2424,0.77846
28434,0.10005,18.201,32.2,1.2117,-0.74029
28435,0.10005,16.718,12.88,1.0756,-1.2476
28436,0.10005,15.968,0.0,0.90631,-1.5995
28437,0.10005,15.159,0.0,0.66188,-1.5437
28438,0.10005,14.671,0.0,0.61913,-1.5111
28439,0.10005,14.276,0.0,0.66703,-1.4851
28440,0.10005,13.981,0.0,0.81063,-1.4661
28441,0.10005,13.816,0.0,1.0514,-1.4555
28442,0.10005,13.536,0.0,1.1553,-1.4378
28443,0.10005,13.168,0.0,1.1759,-1.4148
28444,0.10005,12.866,19.32,1.1846,-0.80476
28445,0.13416,14.511,270.48,1.2561,6.8507
28446,0.18864,17.763,714.84,1.2004,15.484
28447,0.30299,21.915,1185.0,1.1538,31.45
28448,0.33447,24.645,1590.7,1.1085,35.579
28449,0.35094,26.416,1932.0,1.0284,37.704
28450,0.3611,27.873,2189.6,0.95414,39.005
28451,0.36586,28.682,2221.8,0.893,39.612
28452,0.36696,29.038,2144.5,0.84576,39.754
28453,0.36414,28.796,1919.1,0.82735,39.394
28454,0.36006,28.246,1687.3,0.83762,38.872
28455,0.35261,27.277,1416.8,0.84778,37.918
28456,0.30286,26.198,1024.0,0.87362,31.434
28457,0.19895,25.47,586.04,0.8697,17.012
28458,0.12584,23.544,231.84,0.64618,5.3963
28459,0.10005,19.686,19.32,0.5732,-1.2619
28460,0.10005,17.853,0.0,0.62463,-1.7373
28461,0.10005,16.82,0.0,0.68225,-1.6603
28462,0.10005,15.93,0.0,0.73769,-1.5968
28463,0.10005,15.141,0.0,0.76948,-1.5426
28464,0.10005,14.58,0.0,0.8064,-1.5051
28465,0.10005,14.284,0.0,0.88143,-1.4857
28466,0.10005,14.178,0.0,0.96129,-1.4788
28467,0.10005,14.19,0.0,1.0317,-1.4796
28468,0.10005,14.327,19.32,1.0771,-0.89081
28469,0.13286,16.847,264.04,1.1903,6.6273
28470,0.21162,19.905,650.44,1.1802,18.858
28471,0.24978,23.371,811.44,1.0819,24.25
28472,0.34051,25.412,1178.5,1.0183,36.362
28473,0.35116,26.673,1571.4,0.95414,37.732
28474,0.3575,27.463,1861.2,0.94875,38.545
28475,0.36106,27.895,1874.0,0.94694,39.0
28476,0.37316,29.042,1867.6,1.02,40.541
28477,0.37671,29.192,1597.1,1.1023,40.992
28478,0.29775,27.754,998.2,1.0595,30.755
28479,0.11475,25.943,173.88,1.0644,3.3395
28480,0.13289,24.322,270.48,1.1359,6.6321
28481,0.14065,22.708,309.12,0.89682,7.9511
28482,0.11014,20.288,135.24,0.54233,2.4232
28483,0.10005,18.639,19.32,0.62463,-1.1819
28484,0.10005,17.52,0.0,0.66703,-1.712
28485,0.10005,16.502,0.0,0.65145,-1.6373
28486,0.10005,15.381,0.0,0.59661,-1.5588
28487,0.10005,14.549,0.0,0.54233,-1.503
28488,0.10005,14.714,0.0,0.54233,-1.5139
28489,0.10005,14.126,0.0,0.54233,-1.4755
28490,0.10005,13.881,0.0,0.70446,-1.4597
28491,0.10005,13.186,0.0,0.86179,-1.4159
28492,0.10005,13.454,19.32,1.0099,-0.83871
28493,0.11629,15.858,167.44,1.1656,3.6348
28494,0.17437,19.232,476.56,1.2202,13.327
28495,0.24815,23.15,805.0,1.3199,24.024
28496,0.34318,25.435,1223.6,1.2683,36.704
28497,0.35756,27.067,1539.2,1.0803,38.552
28498,0.35871,28.257,1738.8,0.80427,38.7
28499,0.34769,29.24,1822.5,0.54233,37.284
28500,0.3577,30.157,1990.0,0.57618,38.57
28501,0.3642,29.468,1680.8,0.72363,39.402
28502,0.35898,28.538,1384.6,0.76278,38.734
28503,0.30373,27.223,1024.0,0.64882,31.549
28504,0.2299,25.724,721.28,0.54233,21.47
28505,0.16526,25.203,431.48,0.60515,11.917
28506,0.11008,23.907,141.68,0.67721,2.4118
28507,0.10005,21.202,19.32,0.7914,-1.3847
28508,0.10005,20.403,0.0,0.95772,-1.9426
28509,0.10005,19.604,0.0,1.0334,-1.8758
28510,0.10005,18.856,0.0,1.0692,-1.8153
28511,0.10005,18.032,0.0,1.0692,-1.7509
28512,0.10005,16.807,0.0,1.0611,-1.6594
28513,0.10005,15.679,0.0,1.0644,-1.5793
28514,0.10005,14.432,0.0,1.0514,-1.4954
28515,0.10005,12.902,0.0,1.0234,-1.3984
28516,0.10005,11.455,19.32,0.98763,-0.72712
28517,0.11719,11.852,173.88,1.0976,3.807
28518,0.13265,14.283,663.32,1.2032,6.593
28519,0.17919,17.381,1030.4,1.1207,14.061
28520,0.26074,19.766,1313.8,1.0082,25.758
28521,0.29384,21.135,1365.3,0.99109,30.234
28522,0.30824,22.362,1468.3,1.0183,32.144
28523,0.32734,24.012,1925.6,1.0547,34.651
28524,0.33919,25.07,2241.1,1.0676,36.19
28525,0.33853,25.011,2118.8,1.0579,36.106
28526,0.33378,24.58,1932.0,1.0048,35.486
28527,0.31737,23.144,1429.7,0.92315,33.345
28528,0.27708,21.482,933.8,0.80852,27.981
28529,0.20761,20.463,631.12,0.74,18.277
28530,0.13149,18.652,257.6,0.65929,6.3919
28531,0.10005,15.794,19.32,0.67468,-0.98342
28532,0.10005,15.056,0.0,0.7717,-1.5368
28533,0.10005,14.057,0.0,0.72599,-1.471
28534,0.10005,11.963,0.0,0.54233,-1.342
28535,0.10005,11.033,0.0,0.54233,-1.2884
28536,0.10005,10.148,0.0,0.54233,-1.2394
28537,0.10005,9.3096,0.0,0.54233,-1.1947
28538,0.10005,8.6273,0.0,0.55191,-1.1595
28539,0.10005,8.0074,0.0,0.56113,-1.1284
28540,0.10005,7.6346,19.32,0.56418,-0.54114
28541,0.11343,10.847,251.16,0.61636,3.0813
28542,0.14301,15.27,695.52,0.94875,8.3419
28543,0.22634,18.958,1165.6,1.1773,20.965
28544,0.29932,21.603,1590.7,1.1846,30.964
28545,0.3252,23.826,1944.9,1.1314,34.373
28546,0.34458,25.565,2202.5,1.1146,36.884
28547,0.3565,26.766,2324.8,1.1538,38.416
28548,0.36363,27.46,2318.4,1.2159,39.329
28549,0.36632,27.733,2202.5,1.2897,39.671
28550,0.36432,27.517,1970.6,1.3506,39.416
28551,0.35703,26.766,1622.9,1.3881,38.486
28552,0.34362,25.476,1210.7,1.4016,36.761
28553,0.23687,24.484,753.48,1.3657,22.452
28554,0.1394,22.654,302.68,1.1875,7.743
28555,0.10005,18.314,25.76,0.87753,-0.9531
28556,0.10005,16.016,0.0,0.75375,-1.6028
28557,0.10005,14.883,0.0,0.72835,-1.5252
28558,0.10005,14.019,0.0,0.69959,-1.4685
28559,0.10005,13.432,0.0,0.66446,-1.4313
28560,0.10005,13.064,0.0,0.6328,-1.4083
28561,0.10005,12.921,0.0,0.60515,-1.3995
28562,0.10005,12.293,0.0,0.54233,-1.3615
28563,0.10005,11.147,0.0,0.54233,-1.2949
28564,0.10005,10.508,19.32,0.54233,-0.67779
28565,0.12519,13.547,218.96,0.69959,5.2798
28566,0.17187,17.056,701.96,0.78924,12.939
28567,0.28928,20.747,1159.2,0.69959,29.625
28568,0.31853,24.076,1590.7,0.61358,33.5
28569,0.33587,26.608,1944.9,0.61636,35.759
28570,0.35635,28.235,2202.5,0.75828,38.397
28571,0.36865,29.167,2292.6,0.8598,39.968
28572,0.37579,29.726,2286.2,0.91757,40.874
28573,0.37851,29.834,2163.8,0.96662,41.22
28574,0.37625,29.335,1893.4,1.0367,40.933
28575,0.36901,28.345,1545.6,1.0976,40.014
28576,0.3393,27.202,1165.6,1.1449,36.204
28577,0.23018,26.523,721.28,1.2018,21.509
28578,0.13408,24.515,276.92,1.0945,6.8364
28579,0.10005,19.828,19.32,0.85181,-1.2731
28580,0.10005,18.055,0.0,0.75375,-1.7527
28581,0.10005,17.191,0.0,0.56418,-1.6875
28582,0.10005,16.297,0.0,0.54233,-1.6227
28583,0.10005,15.711,0.0,0.54233,-1.5816
28584,0.10005,15.053,0.0,0.54233,-1.5366
28585,0.10005,14.668,0.0,0.54233,-1.5109
28586,0.10005,14.471,0.0,0.54233,-1.4979
28587,0.10005,13.799,0.0,0.54233,-1.4544
28588,0.10005,13.068,19.32,0.57914,-0.81634
28589,0.12059,15.537,193.2,0.77391,4.4454
28590,0.20832,18.738,637.56,0.93969,18.381
28591,0.3018,21.814,1062.6,0.88143,31.293
28592,0.33114,24.827,1519.8,0.77391,35.146
28593,0.34663,27.191,1893.4,0.72599,37.148
28594,0.36692,28.799,2157.4,0.89491,39.748
28595,0.37932,29.742,2266.9,1.0167,41.322
28596,0.38566,30.237,2266.9,1.0771,42.122
28597,0.38573,30.165,2118.8,1.1131,42.133
28598,0.37944,29.491,1803.2,1.1023,41.337
28599,0.30925,28.052,1043.3,1.0167,32.278
28600,0.22436,27.174,695.52,0.88916,20.684
28601,0.1517,26.176,367.08,0.7717,9.7648
28602,0.11882,23.818,193.2,0.54233,4.1133
28603,0.10005,20.752,19.32,0.64086,-1.3474
28604,0.10005,21.251,0.0,1.0267,-2.0162
28605,0.10005,20.275,0.0,1.1253,-1.9318
28606,0.10005,18.799,0.0,1.1449,-1.8108
28607,0.10005,17.632,0.0,1.1598,-1.7205
28608,0.10005,16.685,0.0,1.04,-1.6505
28609,0.10005,16.071,0.0,0.893,-1.6067
28610,0.10005,15.522,0.0,0.76725,-1.5685
28611,0.10005,14.659,0.0,0.67721,-1.5103
28612,0.10005,14.018,19.32,0.6355,-0.87213
28613,0.12599,16.552,225.4,0.8417,5.4243
28614,0.21841,19.269,682.64,0.86773,19.833
28615,0.30955,22.474,1101.2,0.78052,32.317
28616,0.33722,24.961,1397.5,0.93969,35.934
28617,0.357,27.06,1848.3,1.0579,38.48
28618,0.36961,28.46,2054.4,1.0803,40.09
28619,0.37576,29.19,2022.2,1.066,40.871
28620,0.37565,29.262,1854.7,1.0383,40.857
28621,0.36974,28.734,1616.4,0.99626,40.107
28622,0.33294,27.341,1139.9,0.93421,35.377
28623,0.21077,26.348,637.56,0.85381,18.735
28624,0.1401,25.697,309.12,0.8064,7.8548
28625,0.11085,24.718,148.12,0.84373,2.5687
28626,0.10363,22.842,96.6,0.85181,1.006
28627,0.10005,20.385,19.32,0.79786,-1.3174
28628,0.10005,19.285,0.0,0.7717,-1.8497
28629,0.10005,18.646,0.0,0.70689,-1.7987
28630,0.10005,17.783,0.0,0.65145,-1.7319
28631,0.10005,16.915,0.0,0.61078,-1.6672
28632,0.10005,15.698,0.0,0.54233,-1.5807
28633,0.10005,14.822,0.0,0.54233,-1.5212
28634,0.10005,14.071,0.0,0.54233,-1.4719
28635,0.10005,13.671,0.0,0.54567,-1.4463
28636,0.10005,13.778,19.32,0.68725,-0.85779
28637,0.12718,16.047,231.84,0.88723,5.6356
28638,0.2168,18.86,676.2,0.85381,19.602
28639,0.30422,22.49,1139.9,0.54233,31.613
28640,0.34035,25.686,1558.5,0.85381,36.339
28641,0.35913,27.577,1899.8,0.97191,38.753
28642,0.37294,29.007,2151.0,1.0234,40.514
28643,0.38124,29.839,2254.0,1.0514,41.566
28644,0.38229,29.962,2228.2,1.0482,41.696
28645,0.37228,29.198,1925.6,0.94875,40.43
28646,0.3459,27.608,1474.8,0.65929,37.055
28647,0.3294,26.504,1300.9,0.54233,34.917
28648,0.19893,25.303,586.04,0.78271,17.008
28649,0.14932,24.6,354.2,0.91196,9.3799
28650,0.11682,22.973,180.32,0.94332,3.7379
28651,0.10005,19.727,19.32,0.74461,-1.2651
28652,0.10005,17.87,0.0,0.54253,-1.7385
28653,0.10005,17.264,0.0,0.54233,-1.693
28654,0.10005,16.323,0.0,0.54233,-1.6246
28655,0.10005,15.819,0.0,0.54233,-1.5891
28656,0.10005,15.196,0.0,0.61636,-1.5462
28657,0.10005,14.767,0.0,0.64882,-1.5175
28658,0.10005,14.61,0.0,0.65669,-1.5071
28659,0.10005,14.406,0.0,0.66446,-1.4937
28660,0.10005,14.257,19.32,0.68475,-0.8866
28661,0.12715,16.336,231.84,0.80214,5.6299
28662,0.19731,18.903,586.04,0.74231,16.77
28663,0.29126,22.019,991.76,0.54233,29.889
28664,0.32092,25.189,1416.8,0.54233,33.811
28665,0.34768,27.599,1796.8,0.68973,37.286
28666,0.36735,29.543,2144.5,0.76725,39.803
28667,0.3776,30.512,2228.2,0.8064,41.103
28668,0.38201,30.87,2208.9,0.83147,41.661
28669,0.37973,30.803,2105.9,0.80001,41.374
28670,0.36379,29.827,1751.7,0.67468,39.347
28671,0.31189,27.365,1056.2,0.54233,32.625
28672,0.21825,26.649,669.76,0.62737,19.811
28673,0.1833,26.414,515.2,0.77391,14.683
28674,0.12912,24.738,251.16,0.72599,5.9764
28675,0.10005,21.477,19.32,0.78924,-1.4079
28676,0.10005,21.268,0.0,1.0367,-2.0177
28677,0.10005,21.205,0.0,1.1802,-2.0121
28678,0.10005,20.254,0.0,1.1314,-1.93
28679,0.10005,19.454,0.0,1.0992,-1.8635
28680,0.10005,18.689,0.0,1.066,-1.8021
28681,0.10005,17.868,0.0,1.0116,-1.7383
28682,0.10005,17.014,0.0,0.93421,-1.6745
28683,0.10005,16.414,0.0,0.88723,-1.6311
28684,0.10005,16.065,0.0,0.87558,-1.6063
28685,0.13033,18.529,251.16,0.96662,6.1906
28686,0.21377,21.739,656.88,1.0217,19.168
28687,0.30863,25.545,1049.7,0.93421,32.196
28688,0.36273,28.068,1320.2,0.95414,39.214
28689,0.37585,29.862,1745.2,0.88916,40.881
28690,0.38442,31.005,1996.4,0.85581,41.965
28691,0.39067,31.585,2086.6,0.87753,42.753
28692,0.39039,31.345,1848.3,0.91943,42.718
